Country,ISO 3166-1 alpha-3,Year,Total,Coal,Oil,Gas,Cement,Flaring,Other,Per Capita
Mexico,MEX,1973,144058428,9.031760,99.048912,24.021184,4.760476,7.196096,0,2.608421
Moldova,MDA,1973,28586854,8.189650,17.062398,2.455909,0.714670,0.164228,0,7.461447
Mongolia,MNG,1973,3472096,2.333968,1.069888,0,0.068240,0,0,2.475985
Montenegro,MNE,1973,1267649,0.833607,0.434042,0,0,0,0,2.316546
Morocco,MAR,1973,9612593,1.564528,7.126480,0.135568,0.786017,0,0,0.582954
Mozambique,MOZ,1973,3558942,1.557200,1.700096,0,0.301646,0,0,0.390078
Myanmar,MMR,1973,4106571,0.201520,3.158368,0.194192,0.094491,0.458000,0,0.140803
Nepal,NPL,1973,421360,0.205184,0.216176,0,0,0,0,0.031596
Netherlands,NLD,1973,165259847,10.332480,87.855392,65.259504,1.779495,0.032976,0,12.289198
New Caledonia,NCL,1973,2597568,0.274800,2.297328,0,0.025440,0,0,20.596330
New Zealand,NZL,1973,18200338,5.326383,11.781051,0.505530,0.539752,0.047622,0,6.106189
Nigeria,NGA,1973,49532348,0.802357,8.580453,0.582533,0.603247,38.963758,0,0.831004
North Korea,PRK,1973,97325340,92.109296,2.344960,0,2.871084,0,0,6.034512
North Macedonia,MKD,1973,9387817,4.942113,4.181530,0,0.264174,0,0,5.441493
Norway,NOR,1973,30491747,2.696704,25.398848,0,1.351955,1.044240,0,7.698745
Pakistan,PAK,1973,20008479,2.432451,9.484360,6.172710,1.420745,0.498213,0,0.311243
Panama,PAN,1973,3237223,0.032976,2.989824,0,0.214423,0,0,1.966028
Peru,PER,1973,19722846,0.582576,15.850464,0.696160,1.157358,1.436288,0,1.343996
Philippines,PHL,1973,31501325,0.062288,29.432912,0,2.006125,0,0,0.779615
Poland,POL,1973,335589959,281.175360,34.617472,12.311040,7.486087,0,0,10.086861
Portugal,PRT,1973,19945069,2.147104,16.194880,0,1.603085,0,0,2.226519
Romania,ROU,1973,144765052,39.937600,42.447440,57.550448,4.829564,0,0,7.017805
Russia,RUS,1973,1676483256,745.924228,605.227153,278.548335,31.798609,14.984931,0,12.682219
Saint Pierre and Miquelon,SPM,1973,40304,0.003664,0.036640,0,0,0,0,6.916767
Serbia,SRB,1973,37343362,26.552559,8.010924,1.450257,1.329621,0,0,5.076977
Singapore,SGP,1973,20690608,0.014656,20.675952,0,0,0,0,9.542041
Slovakia,SVK,1973,52457426,34.548198,13.809054,2.745669,1.354506,0,0,11.302340
Slovenia,SVN,1973,10583616,3.743350,6.127679,0.307456,0.405131,0,0,5.928459
South Africa,ZAF,1973,173352218,137.241684,32.731204,0,3.379331,0,0,7.109694
South Korea,KOR,1973,72974635,28.760179,40.199761,0,4.014695,0,0,2.105460
South Sudan,SSD,1973,451582,0.000283,0.451299,0,0,0,0,0.127477
Spain,ESP,1973,154957336,35.119440,106.816592,2.158096,10.863208,0,0,4.440274
Sri Lanka,LKA,1973,3684292,0.021962,3.455381,0,0.206948,0,0,0.279754
Sudan,SDN,1973,4970518,0.003383,4.864426,0,0.102709,0,0,0.398611
Suriname,SUR,1973,2106562,0.091600,1.985888,0,0.029074,0,0,5.315159
Swaziland,SWZ,1973,370064,0.370064,0,0,0,0,0,0.769895
Sweden,SWE,1973,87289525,5.803776,79.391552,0,2.094197,0,0,10.701260
Switzerland,CHE,1973,46202676,1.234768,41.773264,0.348080,2.846564,0,0,7.325199
Syria,SYR,1973,7885176,0.010987,7.093873,0,0.417749,0.362568,0,1.125953
Taiwan,TWN,1973,40244865,8.507808,26.021728,2.704032,3.011297,0,0,2.525747
Tajikistan,TJK,1973,8973799,1.978674,5.504236,1.172145,0.221174,0.097570,0,2.738012
Tanzania,TZA,1973,3182738,0.003664,3.022800,0,0.156274,0,0,0.210450
Thailand,THA,1973,24344560,0.443344,22.145216,0,1.756000,0,0,0.626258
Tunisia,TUN,1973,4823378,0.274800,3.993760,0.263808,0.258034,0.032976,0,0.882812
Turkey,TUR,1973,59310000,19.243328,35.734992,0,4.331680,0,0,1.559631
Turkmenistan,TKM,1973,23194053,1.386445,13.575980,7.312626,0.615052,0.303949,0,9.691150
Ukraine,UKR,1973,530884495,304.958937,149.335783,63.388679,8.678963,4.522134,0,10.991045
United Kingdom,GBR,1973,659577095,295.860672,291.910880,56.993520,9.883943,4.928080,0,11.743220
Viet Nam,VNM,1973,25067894,7.349984,17.345376,0,0.372534,0,0,0.558413
Afghanistan,AFG,1974,1913152,0.304695,0.770914,0.400141,0.070301,0.367102,0,0.161177
Albania,ALB,1974,4341512,1.210141,2.423950,0.429050,0.278371,0,0,1.679208
Algeria,DZA,1974,31876660,0.699824,9.607008,2.451216,0.465188,18.653424,0,2.103570
Argentina,ARG,1974,95480619,3.367216,71.451664,14.923472,2.675163,3.063104,0,3.751731
Armenia,ARM,1974,6302874,0.831930,3.709297,1.406641,0.242708,0.112298,0,2.277341
Australia,AUS,1974,172189614,85.202656,76.709504,7.709056,2.568398,0,0,12.556315
Austria,AUT,1974,57294163,16.605248,29.337648,8.273312,3.077955,0,0,7.541653
Azerbaijan,AZE,1974,37889511,0.393396,24.317599,12.476452,0.461919,0.240145,0,6.502422
Bahamas,BHS,1974,7379751,0.010992,6.976256,0,0.392503,0,0,37.315380
Bangladesh,BGD,1974,4653084,0.410691,2.819835,1.382416,0.040143,0,0,0.063786
Belarus,BLR,1974,79499212,7.839135,62.954636,6.901474,1.258073,0.545894,0,8.425461
Belgium,BEL,1974,134950097,48.457714,63.777314,19.152247,3.562822,0,0,13.842363
Bosnia and Herzegovina,BIH,1974,12900078,10.090937,2.479957,0.232529,0.096655,0,0,3.238733
Botswana,BWA,1974,87936,0.087936,0,0,0,0,0,0.127154
Brazil,BRA,1974,142616247,9.541056,124.836144,0.692496,6.707495,0.839056,0,1.343315
Bulgaria,BGR,1974,71136529,33.137216,35.086464,0.839056,2.073793,0,0,8.073902
Cameroon,CMR,1974,973762,0.003664,0.864704,0,0.105394,0,0,0.135344
Canada,CAN,1974,389616915,48.507240,248.922491,83.516431,5.135027,3.535727,0,17.079149
Chile,CHL,1974,25875731,4.487766,14.822450,2.256705,0.652654,3.656155,0,2.470769
China,CHN,1974,1028099867,776.101152,182.573456,14.439824,15.340213,1.634144,38.011078,1.143136
Colombia,COL,1974,36394429,8.309117,21.707018,3.568377,1.681519,1.128399,0,1.589424
Croatia,HRV,1974,13960336,1.026264,10.907607,1.102486,0.923979,0,0,3.060228
Cuba,CUB,1974,22888060,0.124576,21.826448,0.036640,0.900396,0,0,2.431510
Czech Republic,CZE,1974,165999576,127.417081,32.330200,3.397388,2.854907,0,0,16.665180
Democratic Republic of the Congo,COD,1974,3364690,0.831728,2.224048,0,0.308914,0,0,0.149885
Denmark,DNK,1974,55041790,8.181712,45.554512,0,1.250606,0.054960,0,10.934934
Dominican Republic,DOM,1974,6409563,0.003664,6.107888,0,0.298011,0,0,1.287427
Egypt,EGY,1974,26089140,1.542761,20.268429,0.080619,1.613849,2.583483,0,0.687817
Estonia,EST,1974,28762138,19.514901,7.955455,0.774350,0.369255,0.148178,0,20.368098
Fiji,FJI,1974,670185,0.018320,0.611888,0,0.039977,0,0,1.183454
Finland,FIN,1974,46608371,9.738912,34.936240,0.868368,1.064851,0,0,9.936599
France,FRA,1974,520686041,120.780902,345.725288,33.735355,15.431381,5.013114,0,9.981798
Georgia,GEO,1974,11684400,1.212517,6.496780,3.534226,0.294603,0.146275,0,2.366922
Germany,DEU,1974,1062726927,565.844227,390.430831,84.495213,21.956656,0,0,13.517167
Ghana,GHA,1974,2932754,0.007328,2.667392,0,0.258034,0,0,0.295671
Greece,GRC,1974,36061767,8.990546,23.700016,0,3.371205,0,0,4.130928
Greenland,GRL,1974,556928,0.021840,0.535088,0,0,0,0,11.457774
Hong Kong,HKG,1974,10667250,0.032976,10.350800,0,0.283474,0,0,2.456322
Hungary,HUN,1974,73980628,38.556272,23.742720,9.570368,1.649604,0.461664,0,7.074106
India,IND,1974,215853376,145.639174,60.628208,1.359344,6.500907,1.725744,0,0.354019
Indonesia,IDN,1974,51226504,0.439680,39.358688,3.271952,0.421480,7.734704,0,0.400378
Iran,IRN,1974,143775405,3.037456,60.155552,24.175072,2.235085,54.172240,0,4.507697
Iraq,IRQ,1974,30909492,0.010992,12.886288,1.553536,0.897668,15.561008,0,2.749185
Ireland,IRL,1974,23293275,7.445248,15.073696,0,0.774331,0,0,7.489561
Israel,ISR,1974,19368960,0.010994,18.411408,0.113605,0.832953,0,0,5.862773
Italy,ITA,1974,358252934,31.675280,272.279168,37.065024,17.233462,0,0,6.543351
Jamaica,JAM,1974,7594310,0.003662,7.390387,0,0.200261,0,0,3.845454
Japan,JPN,1974,914306206,229.190528,635.278976,14.161360,35.613054,0.062288,0,8.229577
Kazakhstan,KAZ,1974,189002836,128.796363,48.794172,6.695240,3.193495,1.523565,0,14.569503
Kenya,KEN,1974,4942953,0.175872,4.345504,0,0.421577,0,0,0.374354
Kyrgyzstan,KGZ,1974,16301917,7.487190,6.798700,1.096632,0.649703,0.269691,0,4.954888
Latvia,LVA,1974,19086910,2.636099,14.433740,1.683510,0.248046,0.085514,0,7.711637
Lebanon,LBN,1974,7087861,0.025648,6.331392,0,0.730821,0,0,2.692056
Lithuania,LTU,1974,29756316,2.991294,22.037049,3.296348,1.000698,0.430927,0,8.915224
Luxembourg,LUX,1974,14424045,9.225952,4.319856,0.670512,0.207725,0,0,41.048885
Macao,MAC,1974,267472,0.003715,0.263757,0,0,0,0,1.081656
Madagascar,MDG,1974,1186898,0.036640,1.121184,0,0.029074,0,0,0.158423
Malawi,MWI,1974,549243,0.139232,0.366400,0,0.043611,0,0,0.106977
Malaysia,MYS,1974,19044679,0.161216,15.330176,0.476320,0.691703,2.385264,0,1.680138
Malta,MLT,1974,743792,0.003646,0.740146,0,0,0,0,2.341848
Mauritania,MRT,1974,483648,0.014656,0.468992,0,0,0,0,0.382526
Mauritius,MUS,1974,692496,0.003664,0.688832,0,0,0,0,0.789853
Mexico,MEX,1974,154727323,11.138560,103.328464,25.091072,5.126203,10.043024,0,2.717094
Moldova,MDA,1974,29695317,8.114726,18.072524,2.573316,0.756571,0.178180,0,7.668688
Mongolia,MNG,1974,3740771,2.502512,1.161488,0,0.076771,0,0,2.592123
Montenegro,MNE,1974,1273196,0.851869,0.421327,0,0,0,0,2.301394
Morocco,MAR,1974,11098529,1.553536,8.500480,0.120912,0.923601,0,0,0.656625
Mozambique,MOZ,1974,3145504,1.494912,1.421632,0,0.228960,0,0,0.334478
Myanmar,MMR,1974,4670917,0.436016,3.554080,0.201520,0.083589,0.395712,0,0.156995
Nepal,NPL,1974,424875,0.212512,0.194192,0,0.018171,0,0,0.031181
Netherlands,NLD,1974,159985144,11.068944,77.119872,70.052016,1.707672,0.036640,0,11.797852
New Caledonia,NCL,1974,2780709,0.333424,2.414576,0,0.032709,0,0,21.149128
New Zealand,NZL,1974,18759971,5.582845,11.975275,0.575136,0.571767,0.054949,0,6.165340
Nigeria,NGA,1974,62235495,0.773058,9.657735,0.776722,0.595988,50.431991,0,1.017619
North Korea,PRK,1974,101611507,95.586432,3.066768,0,2.958307,0,0,6.181876
North Macedonia,MKD,1974,9428896,5.074093,4.078094,0,0.276709,0,0,5.390007
Norway,NOR,1974,27694517,3.090006,22.203239,0,1.309399,1.091872,0,6.949241
Pakistan,PAK,1974,21387398,2.293664,9.757232,7.005568,1.715382,0.615552,0,0.323321
Panama,PAN,1974,3017531,0.010992,2.810288,0,0.196251,0,0,1.784808
Peru,PER,1974,21325153,0.586341,17.392330,0.725597,0.931492,1.689394,0,1.416278
Philippines,PHL,1974,30492319,0.113584,28.648816,0,1.729919,0,0,0.736737
Poland,POL,1974,346236580,288.935102,36.647715,12.655590,7.998173,0,0,10.311202
Portugal,PRT,1974,20644927,1.784684,17.223849,0,1.636394,0,0,2.273770
Romania,ROU,1974,150720320,41.758608,39.439296,64.046720,5.475696,0,0,7.215068
Russia,RUS,1974,1740322645,747.393375,648.250937,295.139621,33.098260,16.440451,0,13.088041
Saint Pierre and Miquelon,SPM,1974,43968,0.003664,0.040304,0,0,0,0,7.440853
Serbia,SRB,1974,37495766,26.870354,7.700623,1.564165,1.360624,0,0,5.055645
Singapore,SGP,1974,21427072,0.018320,21.408752,0,0,0,0,9.729278
Slovakia,SVK,1974,53057759,34.000278,14.295729,3.331111,1.430642,0,0,11.316642
Slovenia,SVN,1974,10621182,3.860394,6.002657,0.337929,0.420202,0,0,5.897465
South Africa,ZAF,1974,176544277,140.345856,32.605936,0,3.592485,0,0,7.040083
South Korea,KOR,1974,75550511,29.535504,41.681664,0,4.333343,0,0,2.139069
Spain,ESP,1974,172665693,36.749920,123.110400,2.070160,10.735213,0,0,4.887240
Sri Lanka,LKA,1974,2929301,0.021957,2.675040,0,0.232304,0,0,0.218307
Suriname,SUR,1974,1600990,0.095264,1.483920,0,0.021806,0,0,4.058080
Swaziland,SWZ,1974,311440,0.311440,0,0,0,0,0,0.629650
Sweden,SWE,1974,79822837,5.782057,72.392971,0,1.647809,0,0,9.742626
Switzerland,CHE,1974,41427069,1.044240,37.050368,0.736464,2.595997,0,0,6.532984
Syria,SYR,1974,9654411,0.003664,8.826576,0,0.476091,0.348080,0,1.332580
Taiwan,TWN,1974,39309715,7.950880,25.472128,2.839600,3.047107,0,0,2.419967
Tajikistan,TJK,1974,9321936,1.952760,5.806868,1.223287,0.233584,0.105438,0,2.759800
Tanzania,TZA,1974,2303467,0.007328,2.150768,0,0.145371,0,0,0.146986
Thailand,THA,1974,24103836,0.611795,21.661956,0,1.830085,0,0,0.604092
Tunisia,TUN,1974,5391239,0.428688,4.217264,0.465328,0.265303,0.014656,0,0.960472
Turkey,TUR,1974,60928644,19.943152,36.691296,0,4.294196,0,0,1.567763
Turkmenistan,TKM,1974,24101074,1.356743,14.201570,7.567296,0.649778,0.325687,0,9.799873
Ukraine,UKR,1974,551039536,308.030421,161.245033,67.707435,9.055149,5.001498,0,11.337634
United Kingdom,GBR,1974,617183621,263.375648,271.425456,68.161392,8.798405,5.422720,0,10.975319
Uruguay,URY,1974,5677001,0.076944,5.331120,0,0.268937,0,0,1.989426
Zambia,ZMB,1974,4197161,1.985888,1.993216,0,0.218057,0,0,0.876410
Afghanistan,AFG,1975,2121383,0.398689,0.874189,0.475500,0.069417,0.303589,0,0.174493
Albania,ALB,1975,4591172,1.260416,2.454880,0.553264,0.322612,0,0,1.732438
Algeria,DZA,1975,32001207,0.791333,11.291155,4.458578,0.468769,14.991372,0,2.035093
Argentina,ARG,1975,94845785,3.594384,68.912512,15.722224,2.714505,3.902160,0,3.665459
Armenia,ARM,1975,6632716,0.848307,3.880947,1.519189,0.260814,0.123459,0,2.343055
Australia,AUS,1975,175714200,86.943056,77.929616,8.368576,2.472952,0,0,12.653276
Austria,AUT,1975,54213685,14.564400,28.868656,8.108432,2.672197,0,0,7.155103
Azerbaijan,AZE,1975,39842730,0.398817,25.295557,13.396677,0.489196,0.262484,0,6.724498
Bangladesh,BGD,1975,4856723,0.472656,3.345232,0.963632,0.075203,0,0,0.065016
Belarus,BLR,1975,83569798,8.026716,66.141969,7.484688,1.313779,0.602646,0,8.796138
Belgium,BEL,1975,121823027,38.479328,61.437952,18.653424,3.252323,0,0,12.477482
Bermuda,BMU,1975,458000,0.003664,0.454336,0,0,0,0,8.599970
Bolivia,BOL,1975,4054979,0.003661,2.866323,0.248927,0.130716,0.805352,0,0.790787
Bosnia and Herzegovina,BIH,1975,13459621,10.683450,2.444735,0.231135,0.100301,0,0,3.346425
Botswana,BWA,1975,186864,0.186864,0,0,0,0,0,0.256706
Brazil,BRA,1975,149878466,11.061616,129.705600,0.780432,7.524738,0.806080,0,1.378820
Bulgaria,BGR,1975,72922192,34.397632,34.207104,2.224048,2.093408,0,0,8.229594
Cameroon,CMR,1975,1160537,0.003664,1.040576,0,0.116297,0,0,0.156884
Canada,CAN,1975,396786785,61.284630,241.987450,85.914265,4.933023,2.667417,0,17.150003
Chile,CHL,1975,22944663,3.568167,12.876908,2.256664,0.454951,3.787972,0,2.156548
China,CHN,1975,1183214956,906.638480,204.191056,16.971648,19.102242,1.905280,34.406250,1.292955
Colombia,COL,1975,35809045,8.778944,20.514736,3.598048,1.481029,1.436288,0,1.530057
Croatia,HRV,1975,14560772,1.138233,11.264435,1.148031,1.010073,0,0,3.179605
Cuba,CUB,1975,27039482,0.150224,25.823872,0.032976,1.032410,0,0,2.841982
Czech Republic,CZE,1975,173668344,131.181682,35.776915,3.787252,2.922495,0,0,17.322290
Democratic Republic of the Congo,COD,1975,3232786,0.670512,2.253360,0,0.308914,0,0,0.140235
Denmark,DNK,1975,55744902,10.830784,43.649232,0,1.125654,0.139232,0,11.020693
Dominican Republic,DOM,1975,6332680,0.003662,6.038444,0,0.290575,0,0,1.240133
Egypt,EGY,1975,31059912,3.561408,23.119840,0.087936,1.769896,2.520832,0,0.801017
Estonia,EST,1975,30241387,20.322989,8.500920,0.854123,0.396980,0.166375,0,21.236273
Fiji,FJI,1975,622581,0.044228,0.541795,0,0.036558,0,0,1.081238
Finland,FIN,1975,46025675,8.995836,34.620226,1.418081,0.991533,0,0,9.769068
France,FRA,1975,482201449,109.659544,314.921152,38.917193,13.992677,4.710883,0,9.193540
Georgia,GEO,1975,12290029,1.232750,6.777430,3.805779,0.313731,0.160339,0,2.472684
Germany,DEU,1975,1002446986,515.979136,376.809424,88.811696,20.846730,0,0,12.767828
Ghana,GHA,1975,2741632,0.014656,2.396256,0,0.330720,0,0,0.268528
Greece,GRC,1975,38669764,11.353665,23.531652,0,3.784447,0,0,4.391589
Hong Kong,HKG,1975,11008001,0.025657,10.698776,0,0.283569,0,0,2.473030
Hungary,HUN,1975,75247876,37.127312,25.065424,11.032304,1.792004,0.230832,0,7.152679
India,IND,1975,234209340,161.338182,61.838227,1.733097,7.288268,2.011565,0,0.375622
Indonesia,IDN,1975,53932537,0.545936,40.754672,5.107616,0.548057,6.976256,0,0.411030
Iran,IRN,1975,139213971,2.616096,65.329120,22.889008,2.653027,45.726720,0,4.236968
Iraq,IRQ,1975,33120260,0.003664,12.530880,2.495184,1.177508,16.913024,0,2.850864
Ireland,IRL,1975,22047718,6.782064,14.476464,0,0.789190,0,0,6.981724
Israel,ISR,1975,19540482,0.014653,18.419154,0.106236,1.000438,0,0,5.767410
Italy,ITA,1975,341052459,30.605392,252.193120,42.172640,16.081307,0,0,6.190375
Jamaica,JAM,1975,8180667,0.003664,7.976528,0,0.200475,0,0,4.084016
Japan,JPN,1975,868510753,213.421571,606.028154,17.154920,31.796187,0.109920,0,7.726164
Kazakhstan,KAZ,1975,198534459,134.075824,52.118811,7.382019,3.247820,1.709984,0,15.087418
Kenya,KEN,1975,4968423,0.120912,4.404128,0,0.443383,0,0,0.363936
Kyrgyzstan,KGZ,1975,17141034,7.738256,7.209909,1.200459,0.691888,0.300521,0,5.110853
Latvia,LVA,1975,20073454,2.702134,15.181116,1.827776,0.267920,0.094508,0,8.053452
Lebanon,LBN,1975,6265099,0.025648,5.576608,0,0.662843,0,0,2.327661
Lithuania,LTU,1975,31328289,3.059343,23.126090,3.570789,1.096888,0.475179,0,9.300956
Luxembourg,LUX,1975,11863886,7.009232,3.869184,0.784096,0.201374,0,0,33.545451
Macao,MAC,1975,296784,0.007328,0.289456,0,0,0,0,1.201949
Madagascar,MDG,1975,1692530,0.051296,1.612160,0,0.029074,0,0,0.219215
Malawi,MWI,1975,578496,0.186864,0.340752,0,0.050880,0,0,0.109544
Malaysia,MYS,1975,19445158,0.069616,15.187280,0.575248,0.736774,2.876240,0,1.673717
Mauritania,MRT,1975,509296,0.014656,0.494640,0,0,0,0,0.391033
Mexico,MEX,1975,164139039,11.204762,111.171903,25.718189,5.586896,10.457289,0,2.796623
Moldova,MDA,1975,31229170,8.346791,19.074104,2.803503,0.807172,0.197601,0,7.979682
Mongolia,MNG,1975,4054571,2.788304,1.194464,0,0.071803,0,0,2.729081
Montenegro,MNE,1975,1328502,0.909606,0.418897,0,0,0,0,2.375384
Morocco,MAR,1975,11065450,1.765465,8.179013,0.146512,0.974460,0,0,0.638686
Mozambique,MOZ,1975,2882439,1.370336,1.374000,0,0.138103,0,0,0.297044
Myanmar,MMR,1975,4582922,0.669976,3.170490,0.351463,0.090785,0.300208,0,0.151031
Nepal,NPL,1975,351714,0.124576,0.223504,0,0.003634,0,0,0.025257
Netherlands,NLD,1975,152525432,8.515136,70.590624,71.898672,1.477032,0.043968,0,11.162601
New Caledonia,NCL,1975,2527922,0.271136,2.227712,0,0.029074,0,0,18.505884
New Zealand,NZL,1975,18270303,5.250512,11.790752,0.604560,0.558527,0.065952,0,5.902351
Nigeria,NGA,1975,47351673,0.593568,9.621664,0.773104,0.675977,35.687360,0,0.753392
North Korea,PRK,1975,107623754,100.613440,3.557744,0,3.452570,0,0,6.435576
North Macedonia,MKD,1975,9838480,5.459016,4.085270,0,0.294195,0,0,5.545890
Norway,NOR,1975,30611686,3.000816,24.001893,1.389867,1.347078,0.872032,0,7.638956
Pakistan,PAK,1975,23187848,2.366944,11.065280,7.599136,1.540936,0.615552,0,0.340362
Panama,PAN,1975,3659207,0.003664,3.517440,0,0.138103,0,0,2.109204
Peru,PER,1975,21927229,0.714480,18.158784,0.937984,0.928845,1.187136,0,1.420020
Philippines,PHL,1975,32482445,0.150224,30.224336,0,2.107885,0,0,0.766196
Poland,POL,1975,374780086,310.029360,41.465488,14.538752,8.746486,0,0,11.055535
Portugal,PRT,1975,21275221,1.637808,17.982912,0,1.654501,0,0,2.311843
Romania,ROU,1975,162006443,43.989984,42.443776,69.949424,5.623259,0,0,7.653631
Russia,RUS,1975,1829331726,769.577455,684.898032,321.879064,34.725565,18.251610,0,13.667861
Saint Pierre and Miquelon,SPM,1975,32976,0.003664,0.029312,0,0,0,0,5.543116
Serbia,SRB,1975,39112101,28.526129,7.612074,1.559051,1.414847,0,0,5.229007
Singapore,SGP,1975,23863632,0.003664,23.859968,0,0,0,0,10.689556
Slovakia,SVK,1975,55524877,34.694357,15.679479,3.680434,1.470607,0,0,11.721382
Slovenia,SVN,1975,11073937,4.200976,6.082326,0.345265,0.445371,0,0,6.094480
South Africa,ZAF,1975,185001220,144.472323,37.002003,0,3.526893,0,0,7.176720
South Korea,KOR,1975,81665798,30.678672,46.034496,0,4.952630,0,0,2.272870
Spain,ESP,1975,181053621,41.140223,125.809644,2.539203,11.564552,0,0,5.062960
Sri Lanka,LKA,1975,2892985,0.010992,2.689376,0,0.192617,0,0,0.211741
Suriname,SUR,1975,2018745,0.087936,1.916272,0,0.014537,0,0,5.148061
Swaziland,SWZ,1975,337088,0.337088,0,0,0,0,0,0.661560
Sweden,SWE,1975,80760118,7.086498,72.118120,0,1.555500,0,0,9.819566
Switzerland,CHE,1975,39051355,0.773104,35.233024,1.183472,1.861755,0,0,6.161204
Syria,SYR,1975,11171188,0.007328,10.270192,0,0.490628,0.403040,0,1.490063
Taiwan,TWN,1975,43454062,8.046144,29.235056,2.817616,3.355246,0,0,2.625342
Tajikistan,TJK,1975,9802952,2.001765,6.107814,1.328173,0.248669,0.116532,0,2.815221
Tanzania,TZA,1975,2281601,0.003670,2.146886,0,0.131045,0,0,0.140460
Thailand,THA,1975,24236139,0.630113,21.775544,0,1.830481,0,0,0.592448
Tunisia,TUN,1975,5541136,0.315104,4.418784,0.487312,0.305280,0.014656,0,0.960490
Turkey,TUR,1975,65419329,21.002048,39.314720,0,5.102561,0,0,1.648939
Turkmenistan,TKM,1975,25352304,1.377158,14.791161,8.135590,0.691967,0.356428,0,10.037495
Ukraine,UKR,1975,579197345,318.709815,171.185843,74.199386,9.522916,5.579385,0,11.846419
United Kingdom,GBR,1975,603247048,276.199648,241.395312,71.382048,8.356344,5.913696,0,10.721182
Uruguay,URY,1975,5962407,0.076944,5.569280,0,0.316183,0,0,2.076085
Venezuela,VEN,1975,63750447,0.670512,32.147936,23.629136,1.729919,5.572944,0,4.838234
Zambia,ZMB,1975,4076219,1.857648,1.996880,0,0.221691,0,0,0.826610
Zimbabwe,ZWE,1975,8310912,5.869728,2.110464,0,0.330720,0,0,1.363096
Afghanistan,AFG,1976,1980859,0.425024,0.883024,0.300448,0.079243,0.293120,0,0.159422
Albania,ALB,1976,4947198,1.272350,2.654702,0.671009,0.349136,0,0,1.823139
Algeria,DZA,1976,39131070,0.586185,11.034935,6.063352,0.688317,20.758281,0,2.371506
Argentina,ARG,1976,99699538,3.239095,71.868337,16.466621,2.841803,5.283682,0,3.792262
